weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Fri;1.0;1.0;2016.0;06:30;30.1;I;vazio;0.045;0.0225;1.35;0.68;2.03
Fri;1.0;1.0;2016.0;06:45;30.119999999999997;I;vazio;0.045;0.0225;1.36;0.68;2.03
Fri;1.0;1.0;2016.0;07:00;30.12;I;cheia;0.0605;0.0409;1.82;1.23;3.05
Fri;1.0;1.0;2016.0;07:15;30.2;I;cheia;0.0605;0.0409;1.83;1.24;3.06
Fri;1.0;1.0;2016.0;07:30;30.240000000000002;I;cheia;0.0605;0.0409;1.83;1.24;3.07
Fri;1.0;1.0;2016.0;07:45;29.89;I;cheia;0.0605;0.0409;1.81;1.22;3.03
Fri;1.0;1.0;2016.0;08:00;29.82;I;cheia;0.0605;0.0409;1.8;1.22;3.02
Fri;1.0;1.0;2016.0;08:15;29.85;I;cheia;0.0605;0.0409;1.81;1.22;3.03
Fri;1.0;1.0;2016.0;08:30;29.869999999999997;I;cheia;0.0605;0.0409;1.81;1.22;3.03
Fri;1.0;1.0;2016.0;08:45;29.849999999999998;I;cheia;0.0605;0.0409;1.81;1.22;3.03
Fri;1.0;1.0;2016.0;09:00;29.93;I;cheia;0.0605;0.0409;1.81;1.22;3.03
Fri;1.0;1.0;2016.0;09:15;30.38;I;cheia;0.0605;0.0409;1.84;1.24;3.08
Fri;1.0;1.0;2016.0;09:30;30.39;I;ponta;0.0638;0.0473;1.94;1.44;3.38
Fri;1.0;1.0;2016.0;09:45;30.349999999999998;I;ponta;0.0638;0.0473;1.94;1.44;3.37
Fri;1.0;1.0;2016.0;10:00;30.47;I;ponta;0.0638;0.0473;1.94;1.44;3.39
Fri;1.0;1.0;2016.0;10:15;30.35;I;ponta;0.0638;0.0473;1.94;1.44;3.37
Fri;1.0;1.0;2016.0;10:30;30.42;I;ponta;0.0638;0.0473;1.94;1.44;3.38
Fri;1.0;1.0;2016.0;10:45;30.549999999999997;I;ponta;0.0638;0.0473;1.95;1.45;3.39
Fri;1.0;1.0;2016.0;11:00;30.46;I;ponta;0.0638;0.0473;1.94;1.44;3.38
Fri;1.0;1.0;2016.0;11:15;30.54;I;ponta;0.0638;0.0473;1.95;1.44;3.39
Fri;1.0;1.0;2016.0;11:30;30.55;I;ponta;0.0638;0.0473;1.95;1.45;3.39
Fri;1.0;1.0;2016.0;11:45;30.6;I;ponta;0.0638;0.0473;1.95;1.45;3.4
Fri;1.0;1.0;2016.0;12:00;30.54;I;cheia;0.0605;0.0409;1.85;1.25;3.1
Fri;1.0;1.0;2016.0;12:15;30.590000000000003;I;cheia;0.0605;0.0409;1.85;1.25;3.1
Fri;1.0;1.0;2016.0;12:30;39.05;I;cheia;0.0605;0.0409;2.36;1.6;3.96
Fri;1.0;1.0;2016.0;12:45;30.57;I;cheia;0.0605;0.0409;1.85;1.25;3.1
Fri;1.0;1.0;2016.0;13:00;37.42;I;cheia;0.0605;0.0409;2.26;1.53;3.79
Fri;1.0;1.0;2016.0;13:15;30.439999999999998;I;cheia;0.0605;0.0409;1.84;1.24;3.09
Fri;1.0;1.0;2016.0;13:30;31.81;I;cheia;0.0605;0.0409;1.92;1.3;3.23
Fri;1.0;1.0;2016.0;13:45;32.08;I;cheia;0.0605;0.0409;1.94;1.31;3.25
Fri;1.0;1.0;2016.0;14:00;33.4;I;cheia;0.0605;0.0409;2.02;1.37;3.39
Fri;1.0;1.0;2016.0;14:15;32.42;I;cheia;0.0605;0.0409;1.96;1.33;3.29
Fri;1.0;1.0;2016.0;14:30;33.18;I;cheia;0.0605;0.0409;2.01;1.36;3.36
Fri;1.0;1.0;2016.0;14:45;31.43;I;cheia;0.0605;0.0409;1.9;1.29;3.19
Fri;1.0;1.0;2016.0;15:00;32.91;I;cheia;0.0605;0.0409;1.99;1.35;3.34
Fri;1.0;1.0;2016.0;15:15;33.05;I;cheia;0.0605;0.0409;2.0;1.35;3.35
Fri;1.0;1.0;2016.0;15:30;31.019999999999996;I;cheia;0.0605;0.0409;1.88;1.27;3.15
Fri;1.0;1.0;2016.0;15:45;30.71;I;cheia;0.0605;0.0409;1.86;1.26;3.11
Fri;1.0;1.0;2016.0;16:00;30.54;I;cheia;0.0605;0.0409;1.85;1.25;3.1
Fri;1.0;1.0;2016.0;16:15;30.48;I;cheia;0.0605;0.0409;1.84;1.25;3.09
Fri;1.0;1.0;2016.0;16:30;30.5;I;cheia;0.0605;0.0409;1.85;1.25;3.09
Fri;1.0;1.0;2016.0;16:45;30.450000000000003;I;cheia;0.0605;0.0409;1.84;1.25;3.09
