weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sun;3.0;1.0;2016.0;03:45;37,5;I;super-vazio;0,0444;0,0217;1,67;0,81;2,48
Sun;3.0;1.0;2016.0;04:00;33,5;I;super-vazio;0,0444;0,0217;1,49;0,73;2,21
Sun;3.0;1.0;2016.0;04:15;36,5;I;super-vazio;0,0444;0,0217;1,62;0,79;2,41
Sun;3.0;1.0;2016.0;04:30;36,5;I;super-vazio;0,0444;0,0217;1,62;0,79;2,41
Sun;3.0;1.0;2016.0;04:45;34,5;I;super-vazio;0,0444;0,0217;1,53;0,75;2,28
Sun;3.0;1.0;2016.0;05:00;37,4;I;super-vazio;0,0444;0,0217;1,66;0,81;2,47
Sun;3.0;1.0;2016.0;05:15;34,6;I;super-vazio;0,0444;0,0217;1,54;0,75;2,29
Sun;3.0;1.0;2016.0;05:30;36,3;I;super-vazio;0,0444;0,0217;1,61;0,79;2,4
Sun;3.0;1.0;2016.0;05:45;35,5;I;super-vazio;0,0444;0,0217;1,58;0,77;2,35
Sun;3.0;1.0;2016.0;06:00;34,4;I;vazio;0,045;0,0225;1,55;0,77;2,32
Sun;3.0;1.0;2016.0;06:15;37,6;I;vazio;0,045;0,0225;1,69;0,85;2,54
Sun;3.0;1.0;2016.0;06:30;34,4;I;vazio;0,045;0,0225;1,55;0,77;2,32
Sun;3.0;1.0;2016.0;06:45;37,6;I;vazio;0,045;0,0225;1,69;0,85;2,54
Sun;3.0;1.0;2016.0;07:00;35,4;I;vazio;0,045;0,0225;1,59;0,8;2,39
Sun;3.0;1.0;2016.0;07:15;35,6;I;vazio;0,045;0,0225;1,6;0,8;2,4
Sun;3.0;1.0;2016.0;07:30;36,4;I;vazio;0,045;0,0225;1,64;0,82;2,46
Sun;3.0;1.0;2016.0;07:45;33,3;I;vazio;0,045;0,0225;1,5;0,75;2,25
Sun;3.0;1.0;2016.0;08:00;37,7;I;vazio;0,045;0,0225;1,7;0,85;2,54
Sun;3.0;1.0;2016.0;08:15;34,3;I;vazio;0,045;0,0225;1,54;0,77;2,32
Sun;3.0;1.0;2016.0;08:30;35,7;I;vazio;0,045;0,0225;1,61;0,8;2,41
Sun;3.0;1.0;2016.0;08:45;36,3;I;vazio;0,045;0,0225;1,63;0,82;2,45
Sun;3.0;1.0;2016.0;09:00;33,7;I;vazio;0,045;0,0225;1,52;0,76;2,27
Sun;3.0;1.0;2016.0;09:15;37,3;I;vazio;0,045;0,0225;1,68;0,84;2,52
Sun;3.0;1.0;2016.0;09:30;34,7;I;vazio;0,045;0,0225;1,56;0,78;2,34
Sun;3.0;1.0;2016.0;09:45;35,3;I;vazio;0,045;0,0225;1,59;0,79;2,38
Sun;3.0;1.0;2016.0;10:00;36,4;I;vazio;0,045;0,0225;1,64;0,82;2,46
Sun;3.0;1.0;2016.0;10:15;33,9;I;vazio;0,045;0,0225;1,53;0,76;2,29
Sun;3.0;1.0;2016.0;10:30;35,2;I;vazio;0,045;0,0225;1,58;0,79;2,38
Sun;3.0;1.0;2016.0;10:45;36,5;I;vazio;0,045;0,0225;1,64;0,82;2,46
Sun;3.0;1.0;2016.0;11:00;34,5;I;vazio;0,045;0,0225;1,55;0,78;2,33
Sun;3.0;1.0;2016.0;11:15;37,5;I;vazio;0,045;0,0225;1,69;0,84;2,53
Sun;3.0;1.0;2016.0;11:30;34,5;I;vazio;0,045;0,0225;1,55;0,78;2,33
Sun;3.0;1.0;2016.0;11:45;37,8;I;vazio;0,045;0,0225;1,7;0,85;2,55
Sun;3.0;1.0;2016.0;12:00;34,2;I;vazio;0,045;0,0225;1,54;0,77;2,31
Sun;3.0;1.0;2016.0;12:15;35,8;I;vazio;0,045;0,0225;1,61;0,81;2,42
Sun;3.0;1.0;2016.0;12:30;36,5;I;vazio;0,045;0,0225;1,64;0,82;2,46
Sun;3.0;1.0;2016.0;12:45;33,6;I;vazio;0,045;0,0225;1,51;0,76;2,27
Sun;3.0;1.0;2016.0;13:00;37,4;I;vazio;0,045;0,0225;1,68;0,84;2,52
Sun;3.0;1.0;2016.0;13:15;33,6;I;vazio;0,045;0,0225;1,51;0,76;2,27
Sun;3.0;1.0;2016.0;13:30;37,6;I;vazio;0,045;0,0225;1,69;0,85;2,54
Sun;3.0;1.0;2016.0;13:45;35,4;I;vazio;0,045;0,0225;1,59;0,8;2,39
Sun;3.0;1.0;2016.0;14:00;37,6;I;vazio;0,045;0,0225;1,69;0,85;2,54
Sun;3.0;1.0;2016.0;14:15;35,5;I;vazio;0,045;0,0225;1,6;0,8;2,4
Sun;3.0;1.0;2016.0;14:30;35,5;I;vazio;0,045;0,0225;1,6;0,8;2,4
Sun;3.0;1.0;2016.0;14:45;35,5;I;vazio;0,045;0,0225;1,6;0,8;2,4
Sun;3.0;1.0;2016.0;15:00;35,8;I;vazio;0,045;0,0225;1,61;0,81;2,42
Sun;3.0;1.0;2016.0;15:15;35,2;I;vazio;0,045;0,0225;1,58;0,79;2,38
Sun;3.0;1.0;2016.0;15:30;34,7;I;vazio;0,045;0,0225;1,56;0,78;2,34
Sun;3.0;1.0;2016.0;15:45;36,3;I;vazio;0,045;0,0225;1,63;0,82;2,45
Sun;3.0;1.0;2016.0;16:00;34,9;I;vazio;0,045;0,0225;1,57;0,79;2,36
Sun;3.0;1.0;2016.0;16:15;36,4;I;vazio;0,045;0,0225;1,64;0,82;2,46
Sun;3.0;1.0;2016.0;16:30;34,6;I;vazio;0,045;0,0225;1,56;0,78;2,34
Sun;3.0;1.0;2016.0;16:45;36,4;I;vazio;0,045;0,0225;1,64;0,82;2,46
Sun;3.0;1.0;2016.0;17:00;35,6;I;vazio;0,045;0,0225;1,6;0,8;2,4
